drug_name_lower,currently_resolves_to_bucket,bucket_generic_name,trials_referencing_this_name
cefixime trihydrate,cefixime,cefixime,0
cefoact,cefpodoxime,cefpodoxime,0
cefodox,cefpodoxime,cefpodoxime,0
cefpo,cefpodoxime,cefpodoxime,0
cefpobiotic,cefpodoxime,cefpodoxime,0
cefpocom,cefpodoxime,cefpodoxime,0
cefpod,cefpodoxime,cefpodoxime,0
cefpodoxim - 1 a pharma,cefpodoxime,cefpodoxime,0
cefpodoxime,cefpodoxime,cefpodoxime,2
cefpodoxime proxetil,cefpodoxime,cefpodoxime,0
cefpodoxime proxetil tablets,cefpodoxime,cefpodoxime,0
cefpodoxime-mkp,cefpodoxime,cefpodoxime,0
cefpodoxime.,cefpodoxime,cefpodoxime,0
cefspan,cefixime,cefixime,0
ceftid,cefixime,cefixime,0
ceftin,cefixime,cefixime,0
ceftop,cefpodoxime,cefpodoxime,0
celiac disease 3,...,...,0
celiacimage m,diatrizoate,diatrizoate,0
cell growth inhibiting protein 40,...,...,0
cell proliferation-inducing protein 61,...,...,0
cellex photopheresis system,not applicable,Not applicable,0
cellprotect,...,...,1
cellular adoptive immunotherapy,n/a,N/A,0
cellular immunotherapy,n/a,N/A,0
cellular therapy,...,...,0
celogest,dydrogesterone,dydrogesterone,0
celzar,trastuzumab-qyyp,trastuzumab-qyyp,0
cemax- o,cefixime,cefixime,0
cemill 1000,vitamin c,vitamin c,0
cemill 500,vitamin c,vitamin c,0
cenicriviroc,...,...,0
cenoza,clopidogrel,clopidogrel,0
centrum singles-vitamin c,vitamin c,vitamin c,0
ceodox,cefpodoxime,cefpodoxime,0
cep-11981,...,...,0
cep-18770,...,...,2
cepaverin,papaverine,Papaverine,0
cepo-cv,cefpodoxime,cefpodoxime,0
cepocor,cefpodoxime,cefpodoxime,0
cepodem,cefpodoxime,cefpodoxime,0
cepotus,cefpodoxime,cefpodoxime,0
cerebid,papaverine,Papaverine,0
cereblon e3 ligase modulators (celmods),n/a,N/A,0
cereblon modulators,n/a,N/A,0
cerespan,papaverine,Papaverine,0
cerise d'hiver,withania somnifera,withania somnifera,0
ceritinib (zykadia),see alternative names,See alternative names,0
ceruvin,clopidogrel,clopidogrel,0
ceruvin 75mg,clopidogrel,clopidogrel,0
cervical amino acid,urea,urea,0
cespa,cefpodoxime,cefpodoxime,0
cetuxima-β,trastuzumab-qyyp,trastuzumab-qyyp,0
cetuximab (erbitux,trastuzumab-qyyp,trastuzumab-qyyp,2
cetuximab - cohort expansion,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab - dose escalation,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab beta,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab c225,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab dabrafenib tislelizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab for,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab if,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab in combination,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab induction,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab protocol,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab radioimmunotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab regimen,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab until disease progression,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab wkly,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab β,trastuzumab-qyyp,trastuzumab-qyyp,6
cetuximab β；fruquintinib；anti-pd1 antibody；,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab),trastuzumab-qyyp,trastuzumab-qyyp,3
"cetuximab, leucovorin, fluorouracil, irinotecan",trastuzumab-qyyp,trastuzumab-qyyp,0
cetuximab-irdye800,trastuzumab-qyyp,trastuzumab-qyyp,2
cetuximab-irdye800cw,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximab-zr. 89,trastuzumab-qyyp,trastuzumab-qyyp,1
cetuximabβ,trastuzumab-qyyp,trastuzumab-qyyp,0
"cev (carboplatin, etoposide, and vincristine) regimen",not applicable,Not applicable,0
cevi-bid,vitamin c,vitamin c,0
cewap,cefpodoxime,cefpodoxime,0
cewap-d,cefpodoxime,cefpodoxime,0
cewap-o,cefpodoxime,cefpodoxime,0
cf33-cd19,...,...,0
cfim25,...,...,0
cfms inhibitor,...,...,0
ch14.18-utc,...,...,1
ch14.18/sp2.0 (dinutuximab),...,...,0
ch3onh2.hcl,methoxyamine,Methoxyamine,0
ch3onh2hcl,methoxyamine,Methoxyamine,0
ch6clno,methoxyamine,Methoxyamine,0
charac-50,activated charcoal,Activated Charcoal,0
charbon actif,activated charcoal,Activated Charcoal,0
charbon activé,activated charcoal,Activated Charcoal,0
charbon animal,activated charcoal,Activated Charcoal,0
charbon médicinal,activated charcoal,Activated Charcoal,0
charbon végétal,activated charcoal,Activated Charcoal,0
charbon végétal activé,activated charcoal,Activated Charcoal,0
charcoaid 2000,activated charcoal,Activated Charcoal,0
charcoal,activated charcoal,Activated Charcoal,0
charcodote,activated charcoal,Activated Charcoal,0
chebi:27585,selenomethionine,Selenomethionine,0
chebi:27899,trastuzumab-qyyp,trastuzumab-qyyp,0
chebi:28312,chlorhexidine gluconate,chlorhexidine gluconate,0
chebi:30021,l-selenomethionine,L-selenomethionine,0
chebi:31647,trastuzumab-qyyp,trastuzumab-qyyp,0
chebi:32296,tlc178,TLC178,0
chebi:33415,activated charcoal,Activated Charcoal,0
chebi:34435,toluenesulfonamide,toluenesulfonamide,0
chebi:3753,clomiphene citrate,clomiphene citrate,0
chebi:4672,trastuzumab-qyyp,trastuzumab-qyyp,0
chebi:49166,fluorodopa,fluorodopa,0
chebi:50729,mitoxantrone,mitoxantrone,0
chebi:5520,gonadorelin,gonadorelin,0
chebi:6801,metformin,metformin,0
chebi:8058,pcb,pcb,0
checkpoint blockade,...,...,0
checkpoint blockade immunotherapy,...,...,0
checkpoint inhibitor,...,...,0
checkpoint inhibitor such as pembrolizumab,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,1
checkpoint inhibitors,...,...,0
cheetah,barium,barium,0
cheetah butterscotch,barium,barium,0
cheetah chocolaty-fudge,barium,barium,0
cheetah orange,barium,barium,0
cheetah raspberry,barium,barium,0
chembl1609430,methoxyamine,Methoxyamine,0
chembl2103796,rta 744,RTA 744,0
chembl2110580,rta 744,RTA 744,0
chembl2219419,zio-201-t,ZIO-201-T,0
chembl3400972,fluorodopa,fluorodopa,0
chembl4297334,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
chembl4299851,[18f]-dcfpyl ligand,[18F]-DCFPyl Ligand,0
chembl4303280,fluorocholine,Fluorocholine,0
chemical castration,...,...,0
chemo,n/a,N/A,1
chemo wash,...,...,0
chemo-radiotherapy,...,...,0
chemo-radiotherapy alone,...,...,0
chemofx,...,...,0
chemoid,...,...,0
chemoimmunotherapy,n/a,N/A,0
chemoimmunothrapy,n/a,N/A,0
chemointel,...,...,0
chemokine (c-x-c motif) receptor 1,...,...,0
chemoradiation,n/a,N/A,0
chemoradiation (temozolomide,temozolomide,temozolomide,1
chemoradiotherapy,n/a,N/A,0
chemoradiotherapy for es-sclc,...,...,0
chemoradiotherapy （crt）,n/a,N/A,0
chemosensitization,n/a,N/A,0
chemotheraoy along,...,...,0
chemotherapeutic agent,n/a,N/A,0
chemotherapeutic combinations,n/a,N/A,0
chemotheraphy,n/a,N/A,1
chemotherapy (aracytine,cytarabine liposome,cytarabine liposome,1
chemotherapy (capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy (carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy (cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy (docetaxel,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy (gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy (ice,n/a,N/A,0
chemotherapy (nab-paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy (paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy (pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
chemotherapy (preferably,n/a,N/A,0
chemotherapy - bevacizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy 2,...,...,0
chemotherapy 5-fluorouracil,trastuzumab-qyyp,trastuzumab-qyyp,0
chemotherapy as conversion treatment,n/a,N/A,0
chemotherapy based on fluoropyrimidine,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy before allogeneic stem cell transplantation,...,...,0
chemotherapy cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy combinations,n/a,N/A,0
chemotherapy drug,n/a,N/A,1
chemotherapy drug (capecitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy drugs,varies,Varies,0
chemotherapy for 4 cycles,n/a,N/A,0
chemotherapy pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,0
chemotherapy phase,...,...,0
chemotherapy sequential car-nk cell,...,...,0
chemotherapy switch,n/a,N/A,0
chemotherapy treatment,varies,Varies,0
chemotherapy treatment called gpoh,not available,Not available,0
chemotherapy （albumin bound paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy （etoposide,trastuzumab-qyyp,trastuzumab-qyyp,0
chemotherapy(oxaliplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy),...,...,0
chemotherapy1,...,...,0
chemotherapy: carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy: paclitaxel,trastuzumab-qyyp,trastuzumab-qyyp,2
chemotherapy: pemetrexed,trastuzumab-qyyp,trastuzumab-qyyp,1
chemotherapy:albumin-bound paclitaxel、gemcitabine,trastuzumab-qyyp,trastuzumab-qyyp,1
chg scrub,chlorhexidine gluconate,chlorhexidine gluconate,0
chiclida,meclizine,Meclizine,0
chimeric antigen receptor (car) t-cell therapy,...,...,0
chimeric antigen receptor gene modified t cells,not applicable,Not applicable,0
chimeric antigen receptor modified t cells,...,...,0
chimeric antigen receptor modified-t cell (car-t) therapy,...,...,0
chimeric antigen receptor natural killer cells,n/a,N/A,0
chimeric antigen receptor t cell,n/a,N/A,0
chimeric antigen receptor t cell treatment,...,...,0
chimeric antigen receptor t cells targeting bcma,n/a,N/A,0
chimeric antigen receptor t-cell product,not applicable,Not applicable,0
chimeric antigen receptor t-cells,n/a,N/A,0
chimeric antigen receptor therapy,...,...,0
chimeric natural killer receptor universal t-cells,...,...,0
chimeric receptor t-cells,n/a,N/A,0
chirodepot,dydrogesterone,dydrogesterone,0
chirogest,dydrogesterone,dydrogesterone,0
chitosamine,glucosamine hydrochloride,Glucosamine Hydrochloride,0
chitosamine hydrochloride,glucosamine hydrochloride,Glucosamine Hydrochloride,0
chloraprep one-step,chlorhexidine gluconate,chlorhexidine gluconate,0
chlorhexidin glukonatu,chlorhexidine gluconate,chlorhexidine gluconate,0
chlorhexidine d-digluconate,chlorhexidine gluconate,chlorhexidine gluconate,0
chlorhexidine di-d-gluconate,chlorhexidine gluconate,chlorhexidine gluconate,0
chlorhexidine digluconate,chlorhexidine gluconate,chlorhexidine gluconate,0
chlorhidrato de glucosamina,glucosamine hydrochloride,Glucosamine Hydrochloride,0
chlorhydrate de glucosamine,glucosamine hydrochloride,Glucosamine Hydrochloride,0
chloride of soda,sodium hypochlorite,sodium hypochlorite,0
chloroquine (cq),...,...,0
chloros,sodium hypochlorite,sodium hypochlorite,0
chm-2101,...,...,0
chop chemotherapy,n/a,N/A,0
chop regimen,n/a,N/A,0
chpp,...,...,0
chpp of cisplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
chum,coloverin,coloverin,0
chx plus concentrate premium chlorhexidine teat dip concentrate,chlorhexidine gluconate,chlorhexidine gluconate,0
ci 45350,fluorescein sodium,fluorescein sodium,0
ci 45350 (na salt),fluorescein sodium,fluorescein sodium,0
ci-135 car-t cells(beijing boren hospital),...,...,0
ci-395,pcb,pcb,0
ciclofosfamide,cyclophosphamide,cyclophosphamide,1
ciclophosphamide,cyclophosphamide,cyclophosphamide,2
cida-stat,chlorhexidine gluconate,chlorhexidine gluconate,0
cidogrel,clopidogrel,clopidogrel,0
cimerli,...,...,0
ciml nk cells (cytokine-induced memory-like nk cells),...,...,0
cinvanti,...,...,0
cipozed,cefpodoxime,cefpodoxime,0
cis diamminedichloroplatinum,trastuzumab-qyyp,trastuzumab-qyyp,0
cis platinum,trastuzumab-qyyp,trastuzumab-qyyp,0
cis-diamminedichloroplatinum,trastuzumab-qyyp,trastuzumab-qyyp,0
cis-platinum,trastuzumab-qyyp,trastuzumab-qyyp,0
cis-platinum ii,trastuzumab-qyyp,trastuzumab-qyyp,0
cispatin,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplantin,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatin (,trastuzumab-qyyp,trastuzumab-qyyp,8
cisplatin (for the first 8,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin 2 cycle,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin 4 cycle,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin based chemottherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin based neoadjuvant chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,8
cisplatin combination,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin concurrent chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,3
cisplatin control,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin during radiotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin followed by concurrent chemoradiotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin for,trastuzumab-qyyp,trastuzumab-qyyp,8
cisplatin for non-squamous cell carcinoma,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin for squamous cell carcinoma,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin group,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin if carboplatin is not tolerated),trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin on days 1,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin pleural,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin pressurized intraperitoneal aerosol chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin ± pd-1,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin （neoadjuvant）,trastuzumab-qyyp,trastuzumab-qyyp,2
cisplatin),trastuzumab-qyyp,trastuzumab-qyyp,10
"cisplatin, docetaxel, trastuzumab",trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatin-based chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin-based chemotherapy ± bevacizumab,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin-based induction chemotherapy,trastuzumab-qyyp,trastuzumab-qyyp,4
cisplatin-docetaxel ± trastuzumab,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatin50mg,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatin; etoposide; radiation therapy; docetaxel; neulasta,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatina,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatine,trastuzumab-qyyp,trastuzumab-qyyp,6
cisplatinium,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatinum (,trastuzumab-qyyp,trastuzumab-qyyp,0
cisplatin（adjuvant）,trastuzumab-qyyp,trastuzumab-qyyp,2
cisplatin）,trastuzumab-qyyp,trastuzumab-qyyp,1
cisplatyl,trastuzumab-qyyp,trastuzumab-qyyp,0
cispt(ii),trastuzumab-qyyp,trastuzumab-qyyp,0
cit,...,...,0
citalopram (celexa),...,...,0
citarabina,cytarabine liposome,cytarabine liposome,0
citoplatino,trastuzumab-qyyp,trastuzumab-qyyp,0
citosin,trastuzumab-qyyp,trastuzumab-qyyp,0
"citrate, clomiphene",clomiphene citrate,clomiphene citrate,0
civo™,...,...,0
ck21,...,...,0
ckd-810,trastuzumab-qyyp,trastuzumab-qyyp,1
cl 395,pcb,pcb,0
cl-395,pcb,pcb,0
cl395,pcb,pcb,0
classical antihistamines,...,...,0
claudin 18.2 car-t,...,...,0
claudin 18.2 car-t cells,...,...,0
claudin18.2 car-t,...,...,0
claudin18.2 car-t cells,...,...,0
claudin18.2 targeted activated dendritic cells,not available,Not available,0
claudin18.2 targeted car-t cells,...,...,0
claudin18.2-targeted car-t cells,...,...,0
claudin18.2-targeted chimeric antigen receptor t cell,...,...,0
clever,ebastine,Ebastine,0
climara,estradiol,estradiol,0
climara pro,...,...,0
climaston,dydrogesterone,dydrogesterone,0
clin b chemo-immunotherapy,...,...,0
clinadol,flurbiprofen,flurbiprofen,0
clinorette,...,...,0
cliver-c,cefpodoxime,cefpodoxime,0
cll-1 car-nk cells(hangzhou qihangene biotech),...,...,0
cll-1 dual-target car-t cells sequential cd7 car-t cells,...,...,0
cll1 /cd33 dual car-nk cell,...,...,0
cll1 car-nk,...,...,0
cll1 car-nk cell,...,...,0
cll1 car-t cell sequential allogeneic hematopoietic stem cell transplantation,...,...,0
cll1 dual car-nk cell,...,...,0
clofarabine vp 16 ciclophospahamide,trastuzumab-qyyp,trastuzumab-qyyp,1
"clofarabine, etoposide, cyclophosphamide",trastuzumab-qyyp,trastuzumab-qyyp,0
clofert,clomiphene citrate,clomiphene citrate,0
clomene,clomiphene citrate,clomiphene citrate,0
clomhexal,clomiphene citrate,clomiphene citrate,0
clomi,clomiphene citrate,clomiphene citrate,0
clomidac,clomiphene citrate,clomiphene citrate,0
clomifen,clomiphene citrate,clomiphene citrate,0
clomifencitrat,clomiphene citrate,clomiphene citrate,0
clomifene citrate,clomiphene citrate,clomiphene citrate,0
clomifene citrate (jp17),clomiphene citrate,clomiphene citrate,0
clomifene citrate (jp18),clomiphene citrate,clomiphene citrate,0
clomifeni citras,clomiphene citrate,clomiphene citrate,0
clomifeno,clomiphene citrate,clomiphene citrate,0
clomifert,clomiphene citrate,clomiphene citrate,0
clomifène,clomiphene citrate,clomiphene citrate,0
clomihexal,clomiphene citrate,clomiphene citrate,0
clomiphen,clomiphene citrate,clomiphene citrate,0
clomiphene citrate (1:1),clomiphene citrate,clomiphene citrate,0
clomiphene citrate (usp),clomiphene citrate,clomiphene citrate,0
clomiphene citrtae,clomiphene citrate,clomiphene citrate,0
clomiphene dihydrogen citrate,clomiphene citrate,clomiphene citrate,0
clomiphine citrate,clomiphene citrate,clomiphene citrate,1
clomphid,clomiphene citrate,clomiphene citrate,0
clonal neoantigen reactive t cell (cnet),...,...,0
cloninn,clomiphene citrate,clomiphene citrate,0
clonogenic cytotoxic drug resistance assays,...,...,0
clophene,clomiphene citrate,clomiphene citrate,0
clopidogrel,clopidogrel,clopidogrel,3
clopidogrel (hydrogénosulfate de),clopidogrel,clopidogrel,0
"clopidogrel (os: dcf, ban)",clopidogrel,clopidogrel,0
clopidogrel besilate (os: banm),clopidogrel,clopidogrel,0
clopidogrel besylate,clopidogrel,clopidogrel,0
clopidogrel bisulfate,clopidogrel,clopidogrel,0
clopidogrel bisulfate (os: usan),clopidogrel,clopidogrel,0
clopidogrel hydrochloride (os: banm),clopidogrel,clopidogrel,0
clopidogrel hydrogen sulfate,clopidogrel,clopidogrel,0
clopidogrel hydrogen sulfate (os: banm),clopidogrel,clopidogrel,0
clopidogrel sulfate,clopidogrel,clopidogrel,0
clopidogrel sulfate (os: jan),clopidogrel,clopidogrel,0
clopidogrelhydrogensulfat,clopidogrel,clopidogrel,0
clopidogreli hydrogensulfas,clopidogrel,clopidogrel,0
cloralex,sodium hypochlorite,sodium hypochlorite,0
cloralex nl,sodium hypochlorite,sodium hypochlorite,0
clorox,sodium hypochlorite,sodium hypochlorite,0
clostil,clomiphene citrate,clomiphene citrate,0
clostilbegit,clomiphene citrate,clomiphene citrate,0
clostilbegyt,clomiphene citrate,clomiphene citrate,0
clovertil,clomiphene citrate,clomiphene citrate,0
clovul,clomiphene citrate,clomiphene citrate,0
clustered wintercherry,withania somnifera,withania somnifera,0
cm-312,...,...,0
cm312,...,...,0
cmab009,trastuzumab-qyyp,trastuzumab-qyyp,2
cmebeverine,mebeverine,mebeverine,0
cmkar1,...,...,0
cn-erbitux®,trastuzumab-qyyp,trastuzumab-qyyp,0
cnct19,n/a,N/A,5
cng chemotherapy,...,...,0
co-aleva,ebastine,Ebastine,0
co-formulated product vibostolimab plus pembrolizumab,...,...,0
co-hydeltra,prednisolone,prednisolone,0
co2-assisted pdt,...,...,0
codelcortone,prednisolone,prednisolone,0
coformulation pembrolizumab,pembrolizumab and berahyaluronidase alfa-pmph,pembrolizumab and berahyaluronidase alfa-pmph,1
cohort 2b: carfilzomib,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
cohort 3b: carfilzomib,velcade thalidomide dexamethasone,Velcade Thalidomide Dexamethasone,0
cohort a: 3.0x10^6 car-t cells,...,...,0
cohort c:1.5x10^7 car-t cells,...,...,0
colchicines,...,...,0
colese,coloverin,coloverin,0
colgest,dydrogesterone,dydrogesterone,0
colliron iv,iron saccharate,iron saccharate,0
colo relax,coloverin,coloverin,0
colobeverine,mebeverine,mebeverine,0
colofac,coloverin,coloverin,0
colofac ibs,coloverin,coloverin,0
colonic local administration of fluorouracil,trastuzumab-qyyp,trastuzumab-qyyp,0
colonil,coloverin,coloverin,0
colospa,mebeverine,mebeverine,0
colospa retard,coloverin,coloverin,0
colospasmin forte,coloverin,coloverin,0
colotal,coloverin,coloverin,0
coloverin,coloverin,coloverin,1
coloverin a,coloverin,coloverin,0
coloverin d,coloverin,coloverin,0
coloverin sr,coloverin,coloverin,0
coloverine,mebeverine,mebeverine,0
coloverine sr,mebeverine,mebeverine,0
combination agent 2,...,...,0
combination carboplatin,trastuzumab-qyyp,trastuzumab-qyyp,1
